Quelle;GUID;Kategorie;Typ;Familie;Zusatzinfo;Menge;Einheit;Ebene;Schichtaufbau;Dicke_mm;Fläche_m2;Länge_m;BKP_Code;BKP_Beschreibung;KI_Konfidenz
Snowdon Towers Sample Electrical;9ecc1787-b810-47b2-80bf-2d0a7d668464-00158a46;Elektro;Standard;Duplex Receptacle;95;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;9ecc1787-b810-47b2-80bf-2d0a7d668464-00158a47;Elektro;Standard;Duplex Receptacle;96;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;9ecc1787-b810-47b2-80bf-2d0a7d668464-00158a4b;Elektro;Standard;Duplex Receptacle;97;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;9ecc1787-b810-47b2-80bf-2d0a7d668464-00158a4e;Elektro;Counter Top;Duplex Receptacle;98;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;9ecc1787-b810-47b2-80bf-2d0a7d668464-00158a50;Elektro;Standard;Duplex Receptacle;99;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;9ecc1787-b810-47b2-80bf-2d0a7d668464-00158a51;Elektro;Standard;Duplex Receptacle;100;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;30279a56-063d-499c-8229-38362041f4b2-00158c8e;Elektro;Standard;Duplex Receptacle;101;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-00159ba4;Elektro;Standard;Duplex Receptacle;102;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-00159bca;Elektro;Standard;Duplex Receptacle;103;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-00159cac;Elektro;Standard;Duplex Receptacle;104;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-00159dc9;Elektro;Standard;Duplex Receptacle;105;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-00159e81;Elektro;Standard;Duplex Receptacle;106;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-00159fd4;Elektro;Standard;Duplex Receptacle;107;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a095;Elektro;Standard;Duplex Receptacle;108;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a11d;Elektro;Standard;Duplex Receptacle;109;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a159;Elektro;Standard;Duplex Receptacle;110;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a17a;Elektro;Standard;Duplex Receptacle;111;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a2a4;Elektro;Standard;Duplex Receptacle;112;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a2d5;Elektro;Standard;Duplex Receptacle;113;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a391;Elektro;Standard;Duplex Receptacle;114;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a420;Elektro;GFCI;Duplex Receptacle;115;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a482;Elektro;Standard;High Voltage Receptacle;116;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a518;Elektro;Standard;Duplex Receptacle;118;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a738;Elektro;Standard;Duplex Receptacle;119;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a74d;Elektro;Standard;Duplex Receptacle;120;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a76d;Elektro;Standard;Duplex Receptacle;121;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015a83f;Elektro;Standard;Duplex Receptacle;122;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015aa06;Elektro;GFCI;Duplex Receptacle;123;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015aa4c;Elektro;GFCI;Duplex Receptacle;124;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015aaef;Elektro;Counter Top;Duplex Receptacle;125;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015acc7;Elektro;GFCI;Duplex Receptacle;126;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015ad9e;Elektro;Standard;High Voltage Receptacle;127;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015ae36;Elektro;GFCI;Duplex Receptacle;128;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015ae75;Elektro;GFCI;Duplex Receptacle;129;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;d9071bb6-1361-4d87-a87b-8c1e0eaa48ac-0015af36;Elektro;Counter Top;Duplex Receptacle;130;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b234;Elektro;Standard;High Voltage Receptacle;131;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b2d9;Elektro;Counter Top;Duplex Receptacle;132;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b34b;Elektro;GFCI;Duplex Receptacle;133;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b4fb;Elektro;GFCI;Duplex Receptacle;134;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b5ee;Elektro;GFCI;Duplex Receptacle;135;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b787;Elektro;GFCI;Duplex Receptacle;136;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b889;Elektro;Standard;Duplex Receptacle;137;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015b946;Elektro;Standard;Duplex Receptacle;138;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015ba07;Elektro;Standard;Duplex Receptacle;139;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015ba67;Elektro;Standard;Duplex Receptacle;140;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015bb31;Elektro;Standard;Duplex Receptacle;141;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015bbfe;Elektro;Standard;Duplex Receptacle;142;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015bc62;Elektro;Standard;Duplex Receptacle;143;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015bded;Elektro;Standard;Duplex Receptacle;144;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;509d422b-7e55-48f4-8854-d54545815d9e-0015bf09;Elektro;Standard;Duplex Receptacle;145;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;fec48935-70b7-4075-8b1e-dc9f2d52b55f-0015c0da;Elektro;Standard;Duplex Receptacle;146;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;fec48935-70b7-4075-8b1e-dc9f2d52b55f-0015c0e1;Elektro;Standard;Duplex Receptacle;147;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-0016860b;Elektro;Counter Top;Duplex Receptacle;149;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-0016864c;Elektro;GFCI;Duplex Receptacle;150;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-001686c9;Elektro;GFCI;Duplex Receptacle;151;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-00168817;Elektro;Standard;Duplex Receptacle;152;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-0016883e;Elektro;Standard;Duplex Receptacle;153;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-00168881;Elektro;Standard;Duplex Receptacle;154;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-001688c0;Elektro;Standard;Duplex Receptacle;155;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-001688d6;Elektro;Standard;Duplex Receptacle;156;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-0016895b;Elektro;Standard;Duplex Receptacle;157;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;cfa90eac-aa65-4bf0-97d5-e9adbab2f006-00168a44;Elektro;GFCI;Duplex Receptacle;159;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016914d;Elektro;GFCI;Duplex Receptacle;160;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016917a;Elektro;GFCI;Duplex Receptacle;161;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-001691d9;Elektro;Standard;Duplex Receptacle;162;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-001691fb;Elektro;Standard;Duplex Receptacle;163;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016923f;Elektro;Plain;Quadruplex Receptacle;164;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016926a;Elektro;Standard;Duplex Receptacle;165;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-001692c6;Elektro;Plain;Quadruplex Receptacle;166;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-001693b6;Elektro;Plain;Quadruplex Receptacle;167;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-00169446;Elektro;Plain;Quadruplex Receptacle;168;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016944f;Elektro;Plain;Quadruplex Receptacle;169;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-00169489;Elektro;Plain;Quadruplex Receptacle;170;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-001694d5;Elektro;Plain;Quadruplex Receptacle;171;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-00169512;Elektro;Plain;Quadruplex Receptacle;172;1.0;Stk;L1 - Block 43;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-00169fbf;Elektro;GFCI;Duplex Receptacle;173;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016a00c;Elektro;GFCI;Duplex Receptacle;174;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016a111;Elektro;Plain;Quadruplex Receptacle;175;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;af593302-bd46-4408-8450-4bd09efd1991-0016a13e;Elektro;Plain;Quadruplex Receptacle;176;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016aa80;Elektro;Plain;Quadruplex Receptacle;177;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016aaaa;Elektro;Plain;Quadruplex Receptacle;178;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ab53;Elektro;Standard;Duplex Receptacle;179;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ab66;Elektro;Standard;Duplex Receptacle;180;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016abb2;Elektro;Plain;Quadruplex Receptacle;181;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ac0e;Elektro;Plain;Quadruplex Receptacle;182;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ad3e;Elektro;Plain;Quadruplex Receptacle;183;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ad60;Elektro;Plain;Quadruplex Receptacle;184;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ad94;Elektro;Plain;Quadruplex Receptacle;185;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016adda;Elektro;Plain;Quadruplex Receptacle;186;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016ae75;Elektro;Plain;Quadruplex Receptacle;187;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;01d5840b-88f5-4948-b348-cc42c5bf771f-0016aef3;Elektro;Plain;Quadruplex Receptacle;188;1.0;Stk;L1 - Block 37;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016beb6;Elektro;GFCI;Duplex Receptacle;189;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016bed5;Elektro;GFCI;Duplex Receptacle;190;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c520;Elektro;120 V;Hand Dryer;191;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c568;Elektro;120 V;Hand Dryer;192;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c78b;Elektro;Standard;High Voltage Receptacle;193;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c7be;Elektro;Standard;High Voltage Receptacle;194;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c891;Elektro;Standard;Duplex Receptacle;195;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c8cd;Elektro;Standard;Duplex Receptacle;196;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c963;Elektro;Standard;Duplex Receptacle;197;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016c9d7;Elektro;Standard;Duplex Receptacle;198;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ca6a;Elektro;Standard;Duplex Receptacle;199;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ca9c;Elektro;Standard;Duplex Receptacle;200;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016cba1;Elektro;Standard;Duplex Receptacle;201;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016cc50;Elektro;Standard;Duplex Receptacle;202;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ccad;Elektro;Standard;Duplex Receptacle;203;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ccca;Elektro;Standard;Duplex Receptacle;204;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ccfb;Elektro;Standard;Duplex Receptacle;205;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ce82;Elektro;Standard;Duplex Receptacle;206;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016ce95;Elektro;Standard;Duplex Receptacle;207;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016cfad;Elektro;Standard;Duplex Receptacle;208;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016cfd5;Elektro;Standard;High Voltage Receptacle;209;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016d0aa;Elektro;Standard;Duplex Receptacle;210;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016d0b6;Elektro;Standard;Duplex Receptacle;211;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016d1d7;Elektro;Standard;Duplex Receptacle;212;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;1b5d580c-e0d7-4ca1-8178-2ad8a38783aa-0016d204;Elektro;Standard;Duplex Receptacle;213;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d5a6;Elektro;GFCI;Duplex Receptacle;214;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d617;Elektro;Counter Top;Duplex Receptacle;215;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d673;Elektro;GFCI;Duplex Receptacle;216;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d75e;Elektro;GFCI;Duplex Receptacle;217;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d81b;Elektro;Standard;High Voltage Receptacle;218;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d8c5;Elektro;GFCI;Duplex Receptacle;219;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d937;Elektro;Standard;Weather Proof Receptacle;220;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d99e;Elektro;Standard;Weather Proof Receptacle;221;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016d9be;Elektro;Standard;Weather Proof Receptacle;222;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016dbc3;Elektro;Standard;Weather Proof Receptacle;223;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016dc29;Elektro;Standard;Weather Proof Receptacle;225;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016dd95;Elektro;Standard;High Voltage Receptacle;226;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016de21;Elektro;Standard;High Voltage Receptacle;227;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016defb;Elektro;GFCI;Duplex Receptacle;228;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016e040;Elektro;Standard;Duplex Receptacle;229;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016e060;Elektro;Standard;Duplex Receptacle;230;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016e0b3;Elektro;Standard;Duplex Receptacle;231;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Electrical;89c1d104-ac80-4728-9835-e6768dc7c94e-0016e110;Elektro;Standard;Duplex Receptacle;232;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
